"Size of n","Time","Operation"
"3690","0.000000953674316","insert"
"3690","0.000000953674316","delete"
"3690","0.000261783599854","access"
"3700","0.000001192092896","insert"
"3700","0.000000953674316","delete"
"3700","0.000267028808594","access"
"3710","0.000001192092896","insert"
"3710","0.000000000000000","delete"
"3710","0.000257730484009","access"
"3720","0.000000715255737","insert"
"3720","0.000000715255737","delete"
"3720","0.000257968902588","access"
"3730","0.000000715255737","insert"
"3730","0.000000953674316","delete"
"3730","0.000257968902588","access"
"3740","0.000000000000000","insert"
"3740","0.000000953674316","delete"
"3740","0.000255823135376","access"
"3750","0.000000000000000","insert"
"3750","0.000000715255737","delete"
"3750","0.000257968902588","access"
"3760","0.000000000000000","insert"
"3760","0.000000953674316","delete"
"3760","0.000262022018433","access"
"3770","0.000001192092896","insert"
"3770","0.000000953674316","delete"
"3770","0.000268697738647","access"
"3780","0.000000953674316","insert"
"3780","0.000000715255737","delete"
"3780","0.000282287597656","access"
"3790","0.000000953674316","insert"
"3790","0.000000953674316","delete"
"3790","0.000268697738647","access"
"3800","0.000000953674316","insert"
"3800","0.000000953674316","delete"
"3800","0.000263929367065","access"
"3810","0.000000953674316","insert"
"3810","0.000000953674316","delete"
"3810","0.000263929367065","access"
"3820","0.000001192092896","insert"
"3820","0.000000715255737","delete"
"3820","0.000277042388916","access"
"3830","0.000001192092896","insert"
"3830","0.000000953674316","delete"
"3830","0.000267982482910","access"
"3840","0.000000000000000","insert"
"3840","0.000000953674316","delete"
"3840","0.000265836715698","access"
"3850","0.000000953674316","insert"
"3850","0.000001192092896","delete"
"3850","0.000270128250122","access"
"3860","0.000000953674316","insert"
"3860","0.000000000000000","delete"
"3860","0.000266075134277","access"
"3870","0.000000000000000","insert"
"3870","0.000000000000000","delete"
"3870","0.000273942947388","access"
"3880","0.000000953674316","insert"
"3880","0.000000953674316","delete"
"3880","0.000267028808594","access"
"3890","0.000000953674316","insert"
"3890","0.000000953674316","delete"
"3890","0.000265121459961","access"
"3900","0.000000953674316","insert"
"3900","0.000000953674316","delete"
"3900","0.000270843505859","access"
"3910","0.000000000000000","insert"
"3910","0.000000953674316","delete"
"3910","0.000268697738647","access"
"3920","0.000000953674316","insert"
"3920","0.000000953674316","delete"
"3920","0.000267982482910","access"
"3930","0.000000953674316","insert"
"3930","0.000001192092896","delete"
"3930","0.000273942947388","access"
"3940","0.000000715255737","insert"
"3940","0.000000953674316","delete"
"3940","0.000269174575806","access"
"3950","0.000000000000000","insert"
"3950","0.000000953674316","delete"
"3950","0.000288963317871","access"
"3960","0.000001192092896","insert"
"3960","0.000000953674316","delete"
"3960","0.000273227691650","access"
"3970","0.000000000000000","insert"
"3970","0.000000953674316","delete"
"3970","0.000277996063232","access"
"3980","0.000001192092896","insert"
"3980","0.000000953674316","delete"
"3980","0.000272989273071","access"
"3990","0.000001192092896","insert"
"3990","0.000001192092896","delete"
"3990","0.000351905822754","access"
"4000","0.000000953674316","insert"
"4000","0.000000000000000","delete"
"4000","0.000274181365967","access"
"4010","0.000000953674316","insert"
"4010","0.000000953674316","delete"
"4010","0.000300884246826","access"
"4020","0.000001907348633","insert"
"4020","0.000000953674316","delete"
"4020","0.000275135040283","access"
"4030","0.000000715255737","insert"
"4030","0.000001192092896","delete"
"4030","0.000288724899292","access"
"4040","0.000001192092896","insert"
"4040","0.000000953674316","delete"
"4040","0.000277042388916","access"
"4050","0.000000000000000","insert"
"4050","0.000001192092896","delete"
"4050","0.000300168991089","access"
"4060","0.000000000000000","insert"
"4060","0.000000953674316","delete"
"4060","0.000287771224976","access"
"4070","0.000000000000000","insert"
"4070","0.000001192092896","delete"
"4070","0.000281095504761","access"
"4080","0.000000000000000","insert"
"4080","0.000000000000000","delete"
"4080","0.000281810760498","access"
"4090","0.000001907348633","insert"
"4090","0.000001192092896","delete"
"4090","0.000284910202026","access"
"4100","0.000000953674316","insert"
"4100","0.000000000000000","delete"
"4100","0.000298023223877","access"
"4110","0.000001192092896","insert"
"4110","0.000000000000000","delete"
"4110","0.000300884246826","access"
"4120","0.000000953674316","insert"
"4120","0.000001192092896","delete"
"4120","0.000301122665405","access"
"4130","0.000001192092896","insert"
"4130","0.000000953674316","delete"
"4130","0.000289916992188","access"
"4140","0.000000953674316","insert"
"4140","0.000000000000000","delete"
"4140","0.000284194946289","access"
"4150","0.000000953674316","insert"
"4150","0.000001192092896","delete"
"4150","0.000300884246826","access"
"4160","0.000000953674316","insert"
"4160","0.000000000000000","delete"
"4160","0.000283002853394","access"
"4170","0.000000000000000","insert"
"4170","0.000001192092896","delete"
"4170","0.000289916992188","access"
"4180","0.000000000000000","insert"
"4180","0.000000953674316","delete"
"4180","0.000286817550659","access"
"4190","0.000000953674316","insert"
"4190","0.000000953674316","delete"
"4190","0.000288009643555","access"
"4200","0.000000953674316","insert"
"4200","0.000000953674316","delete"
"4200","0.000333070755005","access"
"4210","0.000000953674316","insert"
"4210","0.000000953674316","delete"
"4210","0.000288963317871","access"
"4220","0.000000953674316","insert"
"4220","0.000001192092896","delete"
"4220","0.000305175781250","access"
"4230","0.000000953674316","insert"
"4230","0.000000953674316","delete"
"4230","0.000298023223877","access"
"4240","0.000000953674316","insert"
"4240","0.000001192092896","delete"
"4240","0.000286817550659","access"
"4250","0.000000953674316","insert"
"4250","0.000000715255737","delete"
"4250","0.000295162200928","access"
"4260","0.000000953674316","insert"
"4260","0.000000000000000","delete"
"4260","0.000319957733154","access"
"4270","0.000000953674316","insert"
"4270","0.000000715255737","delete"
"4270","0.000293016433716","access"
"4280","0.000000953674316","insert"
"4280","0.000001192092896","delete"
"4280","0.000298023223877","access"
"4290","0.000000715255737","insert"
"4290","0.000000953674316","delete"
"4290","0.000294923782349","access"
"4300","0.000001192092896","insert"
"4300","0.000001192092896","delete"
"4300","0.000297307968140","access"
"4310","0.000001192092896","insert"
"4310","0.000001192092896","delete"
"4310","0.000300168991089","access"
"4320","0.000000953674316","insert"
"4320","0.000000953674316","delete"
"4320","0.000292062759399","access"
"4330","0.000000953674316","insert"
"4330","0.000001192092896","delete"
"4330","0.000303030014038","access"
"4340","0.000000715255737","insert"
"4340","0.000000715255737","delete"
"4340","0.000314235687256","access"
"4350","0.000000000000000","insert"
"4350","0.000000000000000","delete"
"4350","0.000298976898193","access"
"4360","0.000000953674316","insert"
"4360","0.000000953674316","delete"
"4360","0.000300884246826","access"
"4370","0.000000000000000","insert"
"4370","0.000000715255737","delete"
"4370","0.000305891036987","access"
"4380","0.000000953674316","insert"
"4380","0.000000953674316","delete"
"4380","0.000321149826050","access"
"4390","0.000000953674316","insert"
"4390","0.000000000000000","delete"
"4390","0.000307083129883","access"
"4400","0.000000000000000","insert"
"4400","0.000000953674316","delete"
"4400","0.000305891036987","access"
"4410","0.000001192092896","insert"
"4410","0.000001192092896","delete"
"4410","0.000317096710205","access"
"4420","0.000001192092896","insert"
"4420","0.000000953674316","delete"
"4420","0.000306844711304","access"
"4430","0.000000953674316","insert"
"4430","0.000000953674316","delete"
"4430","0.000305175781250","access"
"4440","0.000000000000000","insert"
"4440","0.000000000000000","delete"
"4440","0.000315189361572","access"
"4450","0.000000953674316","insert"
"4450","0.000001192092896","delete"
"4450","0.000304937362671","access"
"4460","0.000000715255737","insert"
"4460","0.000000953674316","delete"
"4460","0.000332117080688","access"
"4470","0.000001192092896","insert"
"4470","0.000000953674316","delete"
"4470","0.000307798385620","access"
"4480","0.000000953674316","insert"
"4480","0.000000000000000","delete"
"4480","0.000309944152832","access"
"4490","0.000000953674316","insert"
"4490","0.000000000000000","delete"
"4490","0.000315189361572","access"
"4500","0.000000953674316","insert"
"4500","0.000000953674316","delete"
"4500","0.000348806381226","access"
"4510","0.000000953674316","insert"
"4510","0.000000000000000","delete"
"4510","0.000319004058838","access"
"4520","0.000002145767212","insert"
"4520","0.000001192092896","delete"
"4520","0.000311613082886","access"
"4530","0.000000000000000","insert"
"4530","0.000000953674316","delete"
"4530","0.000317096710205","access"
"4540","0.000001192092896","insert"
"4540","0.000000000000000","delete"
"4540","0.000314950942993","access"
"4550","0.000001192092896","insert"
"4550","0.000000953674316","delete"
"4550","0.000319004058838","access"
"4560","0.000000953674316","insert"
"4560","0.000000000000000","delete"
"4560","0.000318050384521","access"
"4570","0.000000953674316","insert"
"4570","0.000001192092896","delete"
"4570","0.000335216522217","access"
"4580","0.000000953674316","insert"
"4580","0.000000953674316","delete"
"4580","0.000316858291626","access"
"4590","0.000000000000000","insert"
"4590","0.000000953674316","delete"
"4590","0.000324964523315","access"
"4600","0.000000953674316","insert"
"4600","0.000000000000000","delete"
"4600","0.000319957733154","access"
"4610","0.000000953674316","insert"
"4610","0.000000953674316","delete"
"4610","0.000320911407471","access"
"4620","0.000000000000000","insert"
"4620","0.000000000000000","delete"
"4620","0.000505208969116","access"
"4630","0.000001192092896","insert"
"4630","0.000000953674316","delete"
"4630","0.000324249267578","access"
"4640","0.000000000000000","insert"
"4640","0.000000715255737","delete"
"4640","0.000319004058838","access"
"4650","0.000000953674316","insert"
"4650","0.000001192092896","delete"
"4650","0.000329017639160","access"
"4660","0.000000000000000","insert"
"4660","0.000000953674316","delete"
"4660","0.000322818756104","access"
"4670","0.000000000000000","insert"
"4670","0.000000953674316","delete"
"4670","0.000329017639160","access"
"4680","0.000001192092896","insert"
"4680","0.000000000000000","delete"
"4680","0.000328302383423","access"
"4690","0.000000953674316","insert"
"4690","0.000000000000000","delete"
"4690","0.000325679779053","access"
"4700","0.000000953674316","insert"
"4700","0.000001192092896","delete"
"4700","0.000325918197632","access"
"4710","0.000000953674316","insert"
"4710","0.000000953674316","delete"
"4710","0.000326156616211","access"
"4720","0.000000000000000","insert"
"4720","0.000000953674316","delete"
"4720","0.000329017639160","access"
"4730","0.000000953674316","insert"
"4730","0.000002145767212","delete"
"4730","0.000376939773560","access"
"4740","0.000000953674316","insert"
"4740","0.000000000000000","delete"
"4740","0.000333786010742","access"
"4750","0.000000953674316","insert"
"4750","0.000000000000000","delete"
"4750","0.000328779220581","access"
"4760","0.000000000000000","insert"
"4760","0.000000953674316","delete"
"4760","0.000335931777954","access"
"4770","0.000000000000000","insert"
"4770","0.000000953674316","delete"
"4770","0.000329017639160","access"
"4780","0.000000953674316","insert"
"4780","0.000000000000000","delete"
"4780","0.000327110290527","access"
"4790","0.000001192092896","insert"
"4790","0.000000953674316","delete"
"4790","0.000340938568115","access"
"4800","0.000000000000000","insert"
"4800","0.000000715255737","delete"
"4800","0.000330209732056","access"
"4810","0.000000715255737","insert"
"4810","0.000000000000000","delete"
"4810","0.000330924987793","access"
"4820","0.000000953674316","insert"
"4820","0.000000953674316","delete"
"4820","0.000337839126587","access"
"4830","0.000000953674316","insert"
"4830","0.000000000000000","delete"
"4830","0.000345945358276","access"
"4840","0.000000000000000","insert"
"4840","0.000001192092896","delete"
"4840","0.000337123870850","access"
"4850","0.000000953674316","insert"
"4850","0.000000953674316","delete"
"4850","0.000375032424927","access"
"4860","0.000000000000000","insert"
"4860","0.000000953674316","delete"
"4860","0.000336885452271","access"
"4870","0.000000953674316","insert"
